"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","intellCows","intellPigs","intellChicken","intellFish","intellHumans","intellDogs","intellHorses","mediaConsumed","numDiscussions","feelTherm","goalEliminateMeat","goalReduceMeat","FFQtotalSumMeat"
0.92156862745098,"2016-08-09 21:31:56","2016-08-09 21:38:46",1,"498c9b245e08868f1f2c02e610d9db9e","498c9b245e08868f1f2c02e610d9db9e","498c9b245e08868f1f2c02e610d9db9e",3.5,3.5,0,1,3.5,3.5,0,3.5,3.5,3.5,1,1,0,3.5,6,5,4,4,2,3,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,6,2,1,7,6,6,0,NA,5,1,2,11.5
0.92156862745098,"2016-08-09 22:03:05","2016-08-09 22:07:43",1,"76660c623799dfc2d5e50f2febad8845","76660c623799dfc2d5e50f2febad8845","76660c623799dfc2d5e50f2febad8845",14,3.5,3.5,1,3.5,3.5,1,3.5,14,3.5,14,3.5,1,3.5,6,5,4,4,3,4,3,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,4,5,5,7,6,6,1,1,NA,2,5,16
0.92156862745098,"2016-08-09 22:24:24","2016-08-09 22:31:19",1,"3a0dadf2a8a4f52200fecaf53fcfad4e","3a0dadf2a8a4f52200fecaf53fcfad4e","3a0dadf2a8a4f52200fecaf53fcfad4e",3.5,0,0,1,0,0,0,0,3.5,3.5,3.5,3.5,1,1,1,6,1,6,4,4,4,7,NA,"Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,4,7,5,4,0,0,10,7,7,1
0.92156862745098,"2016-08-09 22:35:12","2016-08-09 22:37:04",1,"d1552990e498d2be030796ccf5659aa8","d1552990e498d2be030796ccf5659aa8","d1552990e498d2be030796ccf5659aa8",1,3.5,1,1,3.5,3.5,3.5,3.5,3.5,14,NA,3.5,3.5,3.5,5,5,5,5,6,7,4,3,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,6,7,6,5,6,6,6,0,2,10,1,2,16
0.92156862745098,"2016-08-09 22:37:33","2016-08-09 22:43:43",1,"86fc2c154f34a99f509aa0b0dae039ac","86fc2c154f34a99f509aa0b0dae039ac","86fc2c154f34a99f509aa0b0dae039ac",3.5,3.5,3.5,1,1,3.5,1,3.5,14,14,1,1,3.5,14,6,6,4,4,5,1,1,1,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,4,7,6,6,0,0,NA,2,6,13.5
0.92156862745098,"2016-08-09 22:36:14","2016-08-09 22:44:59",1,"cb7a94e9f48fd5e24ebe5cbccb8de7e3","cb7a94e9f48fd5e24ebe5cbccb8de7e3","cb7a94e9f48fd5e24ebe5cbccb8de7e3",14,3.5,1,3.5,3.5,3.5,1,1,14,14,3.5,3.5,1,14,6,5,4,6,2,6,4,6,"Price of the product",NA,NA,NA,NA,NA,NA,NA,5,6,5,5,7,6,6,0,0,5,5,6,16
0.92156862745098,"2016-08-09 22:54:19","2016-08-09 23:02:20",1,"e74d1d25457f85d7c1978f5edb1832a3","e74d1d25457f85d7c1978f5edb1832a3","e74d1d25457f85d7c1978f5edb1832a3",14,3.5,3.5,1,3.5,3.5,0,3.5,1,3.5,0,3.5,3.5,3.5,5,5,3,4,3,4,2,5,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,4,4,5,7,6,6,0,0,NA,2,3,15
0.92156862745098,"2016-08-09 23:39:48","2016-08-09 23:48:02",1,"874b34a51f7f749147af32c7623a3029","874b34a51f7f749147af32c7623a3029","874b34a51f7f749147af32c7623a3029",14,1,1,3.5,0,1,0,3.5,3.5,3.5,14,3.5,0,3.5,4,4,2,6,7,4,6,6,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,3,NA,3,6,6,7,6,0,0,10,6,6,6.5
0.92156862745098,"2016-08-10 00:59:07","2016-08-10 01:03:52",1,"dc641d5540368b720952ef6761548525","dc641d5540368b720952ef6761548525","dc641d5540368b720952ef6761548525",14,14,1,3.5,3.5,3.5,1,3.5,3.5,3.5,1,0,0,14,6,5,4,4,4,4,5,1,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,3,3,3,2,7,5,5,2,5,NA,1,3,26.5
0.92156862745098,"2016-08-10 01:27:29","2016-08-10 01:33:24",1,"035f2476297f982314cdd62e174187e5","035f2476297f982314cdd62e174187e5","035f2476297f982314cdd62e174187e5",14,3.5,3.5,1,3.5,1,0,1,3.5,3.5,1,0,1,14,6,7,5,1,5,1,1,1,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,2,5,1,1,7,5,5,5,1,NA,1,2,12.5
0.92156862745098,"2016-08-10 01:33:41","2016-08-10 01:37:14",1,"c418fd7c47f09d81db674d9398dcc3ad","c418fd7c47f09d81db674d9398dcc3ad","c418fd7c47f09d81db674d9398dcc3ad",14,14,3.5,1,1,14,0,1,1,1,0,0,0,14,6,6,3,3,3,3,2,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,2,2,2,5,7,5,0,0,NA,1,5,33.5
0.92156862745098,"2016-08-10 06:23:15","2016-08-10 06:28:16",1,"ed59bb18c8474a47595cf76457dc5b25","ed59bb18c8474a47595cf76457dc5b25","ed59bb18c8474a47595cf76457dc5b25",14,3.5,3.5,3.5,3.5,3.5,0,14,14,14,14,3.5,0,14,6,6,3,5,NA,5,6,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,5,5,5,7,6,5,3,2,7,1,3,17.5
0.92156862745098,"2016-08-10 07:09:34","2016-08-10 07:15:08",1,"56b37690530e1defef7f0d6fbf939c29","56b37690530e1defef7f0d6fbf939c29","56b37690530e1defef7f0d6fbf939c29",14,28,14,28,0,0,3.5,28,28,28,28,14,28,14,1,5,1,7,1,6,6,7,NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,7,7,7,7,7,7,7,4,3,NA,7,7,73.5
0.92156862745098,"2016-08-10 07:55:32","2016-08-10 08:04:25",1,"cd2a70f5e97bc9293a819c5bfd9da89f","cd2a70f5e97bc9293a819c5bfd9da89f","cd2a70f5e97bc9293a819c5bfd9da89f",1,3.5,3.5,1,1,1,1,1,3.5,14,3.5,3.5,0,3.5,6,5,4,6,1,6,5,3,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,3,2,5,2,7,7,6,3,0,NA,2,7,11
0.92156862745098,"2016-08-10 08:32:51","2016-08-10 08:38:32",1,"db577bc7cc0881e3c05faf0e7571ee97","db577bc7cc0881e3c05faf0e7571ee97","db577bc7cc0881e3c05faf0e7571ee97",14,14,1,3.5,3.5,3.5,3.5,1,3.5,14,1,3.5,1,14,6,4,4,3,3,5,4,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,6,4,4,7,6,5,0,0,NA,1,1,29
0.92156862745098,"2016-08-10 09:45:05","2016-08-10 10:13:51",1,"a7126642d301f6ca05c3e1dc5cbf17a1","a7126642d301f6ca05c3e1dc5cbf17a1","a7126642d301f6ca05c3e1dc5cbf17a1",14,14,0,1,0,1,0,14,3.5,3.5,1,1,0,NA,6,6,3,3,5,2,5,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,5,5,2,2,7,6,6,3,1,3,1,3,16
0.92156862745098,"2016-08-10 10:56:38","2016-08-10 11:00:31",1,"d002791a9d5c12d7fa06428e50d0ab66","d002791a9d5c12d7fa06428e50d0ab66","d002791a9d5c12d7fa06428e50d0ab66",3.5,3.5,0,0,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0,14,6,6,5,2,1,2,1,3,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,7,1,5,5,7,6,7,2,4,NA,1,2,10.5
0.92156862745098,"2016-08-10 11:42:47","2016-08-10 11:44:16",1,"a0f1cad4358e614d0a55fbd284cb7216","a0f1cad4358e614d0a55fbd284cb7216","a0f1cad4358e614d0a55fbd284cb7216",1,0,1,14,1,28,14,28,14,3.5,14,3.5,14,3.5,6,3,4,4,3,4,5,5,NA,NA,NA,NA,"How the product tastes",NA,NA,NA,3,2,4,4,5,2,3,2,2,8,3,3,58
0.92156862745098,"2016-08-10 12:29:08","2016-08-10 12:36:19",1,"40f4137e661dd2361ef4705d837d81e5","40f4137e661dd2361ef4705d837d81e5","40f4137e661dd2361ef4705d837d81e5",3.5,3.5,1,3.5,3.5,3.5,1,3.5,3.5,3.5,1,3.5,1,14,6,6,5,2,3,2,5,3,NA,NA,NA,NA,"How the product tastes",NA,NA,NA,5,3,6,3,6,6,5,0,0,8,1,3,16
0.92156862745098,"2016-08-10 15:58:27","2016-08-10 16:02:51",1,"28aa782de50310296ccdde29121cde80","28aa782de50310296ccdde29121cde80","28aa782de50310296ccdde29121cde80",14,3.5,0,3.5,0,1,3.5,3.5,14,14,1,NA,0,3.5,5,4,3,5,2,6,5,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,4,4,3,5,5,5,2,1,9,3,5,11.5
0.92156862745098,"2016-08-10 16:19:42","2016-08-10 16:22:05",1,"8f4ff00e0a2a3dd4dc459aa9e2831630","8f4ff00e0a2a3dd4dc459aa9e2831630","8f4ff00e0a2a3dd4dc459aa9e2831630",3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,3,4,4,4,4,4,4,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,1,7,5,4,3,2,4,3,5,21
0.92156862745098,"2016-08-10 16:27:22","2016-08-10 16:31:44",1,"ba7856d0daf3128af9bda903603399b7","ba7856d0daf3128af9bda903603399b7","ba7856d0daf3128af9bda903603399b7",14,3.5,1,3.5,1,3.5,3.5,3.5,14,14,3.5,3.5,1,3.5,6,6,3,4,2,3,6,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,6,5,4,6,6,6,1,0,8,NA,5,16
0.92156862745098,"2016-08-10 18:29:08","2016-08-10 18:32:15",1,"42ec6c2c4d0e55c76323bc86150cf76f","42ec6c2c4d0e55c76323bc86150cf76f","42ec6c2c4d0e55c76323bc86150cf76f",3.5,14,14,3.5,3.5,14,0,3.5,3.5,3.5,1,3.5,0,14,5,6,4,2,4,5,2,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,6,6,6,6,6,6,2,2,NA,1,5,49
0.92156862745098,"2016-08-10 22:38:52","2016-08-10 22:44:01",1,"f35399b42512641152ca0bf4d4b4f8bc","f35399b42512641152ca0bf4d4b4f8bc","f35399b42512641152ca0bf4d4b4f8bc",14,3.5,1,1,3.5,3.5,1,3.5,3.5,14,1,3.5,1,14,5,4,4,3,4,3,3,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,3,3,2,6,5,5,0,0,NA,2,5,13.5
0.92156862745098,"2016-08-10 22:56:51","2016-08-10 23:14:07",1,"3531c9fc3ecc3181ee7b9ad44dfb4b40","3531c9fc3ecc3181ee7b9ad44dfb4b40","3531c9fc3ecc3181ee7b9ad44dfb4b40",3.5,3.5,3.5,3.5,3.5,1,1,1,14,14,1,1,0,3.5,6,5,3,4,6,3,3,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,2,5,2,6,5,5,1,0,NA,3,5,16
0.92156862745098,"2016-08-10 23:39:22","2016-08-10 23:46:12",1,"93b18827dbf1f2d2a75975b64e2d7a56","93b18827dbf1f2d2a75975b64e2d7a56","93b18827dbf1f2d2a75975b64e2d7a56",14,14,3.5,3.5,1,3.5,1,14,14,14,3.5,3.5,3.5,14,3,5,3,6,2,6,3,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,NA,6,5,3,5,6,6,2,1,10,2,5,26.5
0.92156862745098,"2016-08-11 00:46:15","2016-08-11 00:48:50",1,"9f1ff16bae724fa2652f000c39a0be97","9f1ff16bae724fa2652f000c39a0be97","9f1ff16bae724fa2652f000c39a0be97",3.5,3.5,3.5,0,3.5,3.5,0,3.5,14,3.5,3.5,3.5,0,14,4,6,4,4,4,4,4,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,4,NA,4,4,4,4,4,0,0,5,3,5,14
0.92156862745098,"2016-08-11 07:53:40","2016-08-11 08:00:10",1,"45201abe52d0032a61e37f39603d1ba7","45201abe52d0032a61e37f39603d1ba7","45201abe52d0032a61e37f39603d1ba7",14,3.5,3.5,1,3.5,3.5,1,3.5,3.5,14,1,1,0,14,5,4,4,5,2,7,3,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,4,4,7,7,6,0,0,NA,1,3,16
0.92156862745098,"2016-08-11 11:06:54","2016-08-11 11:15:46",1,"5c7367911502db2571cd071b8ffc2857","5c7367911502db2571cd071b8ffc2857","5c7367911502db2571cd071b8ffc2857",3.5,0,0,0,0,0,0,1,1,14,0,1,0,1,1,5,4,4,5,5,5,5,"Price of the product",NA,NA,NA,NA,NA,NA,NA,4,6,4,3,7,7,5,1,1,10,7,7,0
0.92156862745098,"2016-08-11 11:37:51","2016-08-11 11:40:45",1,"fb30e3a7aec735ce113fa1c7e41c80f0","fb30e3a7aec735ce113fa1c7e41c80f0","fb30e3a7aec735ce113fa1c7e41c80f0",3.5,3.5,1,3.5,1,3.5,1,3.5,14,14,3.5,1,1,14,6,5,4,2,3,5,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,2,2,1,7,4,5,0,2,NA,2,5,13.5
0.92156862745098,"2016-08-11 12:09:00","2016-08-11 12:12:08",1,"28503b89ae9fbba603b818e95231aef4","28503b89ae9fbba603b818e95231aef4","28503b89ae9fbba603b818e95231aef4",3.5,3.5,0,0,3.5,3.5,0,3.5,3.5,3.5,1,1,0,14,5,4,4,1,4,1,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,6,6,2,7,7,7,2,0,5,1,6,10.5
0.92156862745098,"2016-08-11 12:12:43","2016-08-11 12:23:00",1,"ad385bac9293aeb240d76d82bc579493","ad385bac9293aeb240d76d82bc579493","ad385bac9293aeb240d76d82bc579493",28,1,0,1,1,3.5,3.5,NA,3.5,3.5,0,1,0,14,4,4,4,1,6,1,4,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,2,1,1,7,6,1,0,0,5,3,5,10
0.92156862745098,"2016-08-11 13:48:25","2016-08-11 13:49:59",1,"9e1e320671dcf8001f0d80789e701dfa","9e1e320671dcf8001f0d80789e701dfa","9e1e320671dcf8001f0d80789e701dfa",14,1,14,14,3.5,14,3.5,3.5,NA,1,3.5,3.5,1,3.5,6,3,4,4,5,4,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,4,3,4,3,2,4,0,0,3,5,4,50
0.92156862745098,"2016-08-12 10:03:11","2016-08-12 10:07:58",1,"12e361c1759b7bde6b730b2bfde8762a","12e361c1759b7bde6b730b2bfde8762a","12e361c1759b7bde6b730b2bfde8762a",14,14,0,0,0,0,0,14,14,14,14,1,0,14,6,4,4,6,2,5,3,3,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,6,5,5,7,6,6,3,1,NA,2,5,14
0.92156862745098,"2016-08-12 11:03:42","2016-08-12 11:08:56",1,"13d9ec92228cc5ef791cce2725cadef9","13d9ec92228cc5ef791cce2725cadef9","13d9ec92228cc5ef791cce2725cadef9",3.5,3.5,3.5,3.5,1,1,0,3.5,3.5,14,1,3.5,0,3.5,6,4,3,5,2,5,5,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,7,5,5,7,7,7,0,0,NA,1,4,12.5
0.92156862745098,"2016-08-12 12:16:29","2016-08-12 12:34:19",1,"04eed57f3c909087351df028f58cafc7","04eed57f3c909087351df028f58cafc7","04eed57f3c909087351df028f58cafc7",14,14,0,0,0,3.5,1,14,3.5,3.5,0,1,0,28,6,7,4,7,1,7,5,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,5,5,4,6,6,6,2,NA,8,3,6,18.5
0.92156862745098,"2016-08-12 13:23:22","2016-08-12 13:27:50",1,"1d11b1f5ee9698dc766216478a8f3bdc","1d11b1f5ee9698dc766216478a8f3bdc","1d11b1f5ee9698dc766216478a8f3bdc",14,0,0,0,0,0,0,3.5,14,14,3.5,14,14,14,1,7,1,6,1,6,5,6,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,3,NA,3,3,7,3,3,3,2,10,7,7,0
0.92156862745098,"2016-08-12 13:46:03","2016-08-12 13:49:31",1,"c4987839b2c648ae4e90d40195601a54","c4987839b2c648ae4e90d40195601a54","c4987839b2c648ae4e90d40195601a54",28,3.5,14,28,3.5,14,14,14,28,28,14,3.5,3.5,NA,4,4,3,5,4,4,6,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,6,5,5,6,7,6,4,4,9,4,5,77
0.92156862745098,"2016-08-12 15:50:36","2016-08-12 15:59:47",1,"25f74fdfb5f3533041a8329ba0a5570a","25f74fdfb5f3533041a8329ba0a5570a","25f74fdfb5f3533041a8329ba0a5570a",14,3.5,3.5,3.5,3.5,0,3.5,1,14,14,1,0,0,14,4,5,4,3,4,2,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,3,3,5,7,6,5,0,0,NA,1,6,17.5
0.92156862745098,"2016-08-12 19:24:48","2016-08-12 19:30:58",1,"f94b266d0a999bae13310701688d6c31","f94b266d0a999bae13310701688d6c31","f94b266d0a999bae13310701688d6c31",14,3.5,3.5,1,3.5,3.5,1,1,3.5,3.5,1,1,NA,14,5,6,4,2,4,2,5,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,4,4,7,5,6,2,1,4,2,3,16
0.92156862745098,"2016-08-13 08:23:54","2016-08-13 08:31:48",1,"6271a6391307c813193cf60192eef3fc","6271a6391307c813193cf60192eef3fc","6271a6391307c813193cf60192eef3fc",14,3.5,1,3.5,3.5,3.5,0,3.5,14,14,3.5,3.5,0,14,6,4,4,4,4,3,2,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,3,2,3,6,7,7,0,0,NA,1,3,15
0.92156862745098,"2016-08-13 13:30:43","2016-08-13 13:34:44",1,"0d162c53117990d24b5465ade2a985d7","0d162c53117990d24b5465ade2a985d7","0d162c53117990d24b5465ade2a985d7",1,1,1,1,0,0,0,0,14,14,1,14,0,14,2,3,4,1,4,2,2,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,6,2,1,7,6,5,NA,6,8,1,1,3
0.92156862745098,"2016-08-14 04:09:37","2016-08-14 04:15:55",1,"46f37b76d85dca4acfe039dbc7e61839","46f37b76d85dca4acfe039dbc7e61839","46f37b76d85dca4acfe039dbc7e61839",3.5,3.5,1,0,0,3.5,0,1,1,3.5,1,3.5,0,3.5,6,6,4,5,2,3,1,2,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,3,2,3,2,6,6,5,0,0,NA,1,3,8
0.92156862745098,"2016-08-14 12:35:48","2016-08-14 12:39:27",1,"fdd6b8aab7c4e35edc95496089efdbbd","fdd6b8aab7c4e35edc95496089efdbbd","fdd6b8aab7c4e35edc95496089efdbbd",3.5,14,3.5,3.5,3.5,14,14,14,14,14,3.5,1,14,3.5,6,5,4,5,3,NA,3,4,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,6,5,3,7,6,5,3,3,7,3,5,52.5
0.92156862745098,"2016-08-09 11:44:31","2016-08-09 11:55:14",0,"3c3484ecbd06c3d84b742844be2fd722","3c3484ecbd06c3d84b742844be2fd722","3c3484ecbd06c3d84b742844be2fd722",1,3.5,3.5,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,3.5,6,6,3,4,5,5,5,5,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,3,4,4,7,6,6,0,1,7,3,6,18.5
0.92156862745098,"2016-08-09 11:49:32","2016-08-09 11:58:23",0,"ab9e9d0cf19670dbf4088c0f10214135","ab9e9d0cf19670dbf4088c0f10214135","ab9e9d0cf19670dbf4088c0f10214135",14,3.5,3.5,3.5,3.5,3.5,3.5,3.5,14,14,14,3.5,0,14,5,4,4,4,5,3,5,4,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,5,6,3,3,7,6,5,1,0,6,1,4,21
0.92156862745098,"2016-08-09 11:56:45","2016-08-09 12:00:06",0,"d05a675671868eadc5628538e0e1f61f","d05a675671868eadc5628538e0e1f61f","d05a675671868eadc5628538e0e1f61f",14,1,1,14,1,3.5,1,3.5,1,3.5,14,1,1,14,5,5,4,5,2,6,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,6,2,2,7,5,5,1,1,9,1,3,21.5
0.92156862745098,"2016-08-09 11:58:04","2016-08-09 12:03:24",0,"60286598f8350607d78b0eb164b60c31","60286598f8350607d78b0eb164b60c31","60286598f8350607d78b0eb164b60c31",14,3.5,3.5,1,0,3.5,1,1,14,3.5,3.5,1,0,14,6,5,4,5,3,4,3,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,5,3,3,6,5,4,2,0,6,1,2,12.5
0.92156862745098,"2016-08-09 11:58:54","2016-08-09 12:05:47",0,"eff0b520f0544b2a6682e29406db1889","eff0b520f0544b2a6682e29406db1889","eff0b520f0544b2a6682e29406db1889",3.5,3.5,1,1,1,1,0,3.5,3.5,3.5,1,1,0,3.5,4,6,4,3,3,4,5,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,6,3,3,7,5,6,1,2,8,3,5,7.5
0.92156862745098,"2016-08-09 12:00:46","2016-08-09 12:06:39",0,"efd3971f868e7d67409e37b133791885","efd3971f868e7d67409e37b133791885","efd3971f868e7d67409e37b133791885",14,3.5,3.5,1,1,1,1,3.5,1,3.5,14,3.5,0,3.5,4,5,4,4,3,5,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,5,3,2,7,5,3,3,1,7,3,5,11
0.92156862745098,"2016-08-09 12:06:59","2016-08-09 12:11:24",0,"820acec8e7e6867c42f2f0372404a56c","820acec8e7e6867c42f2f0372404a56c","820acec8e7e6867c42f2f0372404a56c",3.5,3.5,0,3.5,3.5,3.5,1,3.5,14,14,1,1,1,14,6,4,4,5,1,7,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,6,1,1,7,5,5,2,0,7,6,7,15
0.92156862745098,"2016-08-09 12:10:58","2016-08-09 12:13:47",0,"a857ef7c728d84a6ac1d0dad2ee13857","a857ef7c728d84a6ac1d0dad2ee13857","a857ef7c728d84a6ac1d0dad2ee13857",14,3.5,3.5,1,3.5,3.5,3.5,1,14,14,3.5,14,1,14,6,5,3,7,1,6,5,5,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,6,6,4,3,6,6,6,0,2,10,4,5,18.5
0.92156862745098,"2016-08-09 12:15:12","2016-08-09 12:24:27",0,"386ea20e82171d87a77415b98be865ce","386ea20e82171d87a77415b98be865ce","386ea20e82171d87a77415b98be865ce",14,3.5,14,1,3.5,3.5,0,3.5,14,14,3.5,3.5,0,14,3,4,4,6,3,6,2,2,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,1,1,1,6,1,1,2,0,5,1,3,25.5
0.92156862745098,"2016-08-09 12:32:43","2016-08-09 12:36:57",0,"58bcde5b1baea464d67735a2ddda0c21","58bcde5b1baea464d67735a2ddda0c21","58bcde5b1baea464d67735a2ddda0c21",14,1,1,0,3.5,3.5,0,1,3.5,14,1,0,0,3.5,6,4,4,4,2,6,2,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,5,4,4,6,7,6,0,0,10,1,2,9
0.92156862745098,"2016-08-09 12:35:34","2016-08-09 12:39:53",0,"fdf06f725e8b0139a3d1ac50960d4985","fdf06f725e8b0139a3d1ac50960d4985","fdf06f725e8b0139a3d1ac50960d4985",14,14,3.5,1,3.5,3.5,1,3.5,1,14,1,3.5,0,14,6,5,4,5,3,5,6,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,5,2,2,7,3,5,1,0,9,1,2,26.5
0.92156862745098,"2016-08-09 12:37:22","2016-08-09 12:42:56",0,"23f4536057ec35eb537cb067aeb9f9eb","23f4536057ec35eb537cb067aeb9f9eb","23f4536057ec35eb537cb067aeb9f9eb",3.5,1,1,0,1,14,3.5,3.5,3.5,14,3.5,1,0,28,6,4,4,1,5,1,3,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,2,3,3,5,6,6,0,0,4,3,1,20.5
0.92156862745098,"2016-08-09 12:43:04","2016-08-09 12:45:52",0,"2d62ef0694d45279ff09b40c8122782a","2d62ef0694d45279ff09b40c8122782a","2d62ef0694d45279ff09b40c8122782a",14,14,1,1,3.5,3.5,1,3.5,3.5,1,1,1,1,14,6,6,4,2,5,3,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,7,5,3,7,7,5,1,3,3,1,2,24
0.92156862745098,"2016-08-09 12:54:07","2016-08-09 12:59:48",0,"32f818dea4182d85327be21a7fd1908a","32f818dea4182d85327be21a7fd1908a","32f818dea4182d85327be21a7fd1908a",14,3.5,1,3.5,1,1,0,3.5,14,28,3.5,3.5,1,0,6,5,4,4,4,5,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,7,4,3,7,6,6,0,0,9,1,3,10
0.92156862745098,"2016-08-09 12:54:58","2016-08-09 12:58:38",0,"04701b5f7a1f5a261957cdbd2c1b14ef","04701b5f7a1f5a261957cdbd2c1b14ef","04701b5f7a1f5a261957cdbd2c1b14ef",14,0,0,3.5,0,0,0,3.5,14,14,3.5,3.5,1,14,2,5,3,6,2,6,5,7,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,NA,"The environmental impacts of the product",NA,NA,6,7,5,3,6,6,6,3,2,10,6,7,3.5
0.92156862745098,"2016-08-09 13:01:08","2016-08-09 13:07:50",0,"d074aba2304c2c3b98f9ddd19fd5e40f","d074aba2304c2c3b98f9ddd19fd5e40f","d074aba2304c2c3b98f9ddd19fd5e40f",3.5,3.5,1,3.5,0,1,0,3.5,14,3.5,3.5,1,0,3.5,6,4,4,5,4,3,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,2,1,6,7,7,1,0,5,5,6,9
