"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","everEatenVeg","startVegDiet","endVegDiet","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","feelTherm","goalEliminateMeat","goalReduceMeat","location","female","highestEDU","highestEDUother","yearBorn","income","FFQtotalSumMeat"
0.87378640776699,"2016-06-24 08:18:47","2016-06-24 08:22:21",0,"2819571669029a4e922462e3fa91f2be","2819571669029a4e922462e3fa91f2be","2819571669029a4e922462e3fa91f2be",14,3.5,3.5,1,3.5,3.5,1,3.5,14,14,3.5,3.5,1,3.5,6,1,"1/1/2012","7/1/2012",4,3,4,3,5,5,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,4,1,3,"Minnesota",0,5,NA,1987,5,16
0.87378640776699,"2016-06-23 23:59:02","2016-06-24 00:12:53",0,"6b28bb5c539838c3d494ffbb11cdbd37","6b28bb5c539838c3d494ffbb11cdbd37","6b28bb5c539838c3d494ffbb11cdbd37",1,3.5,1,1,1,3.5,1,3.5,3.5,3.5,1,3.5,1,3.5,3,1,"01.01/2016","5/01/2016",7,2,6,6,7,6,7,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,5,7,"California",0,5,NA,1979,7,11
0.87378640776699,"2016-06-23 22:34:04","2016-06-23 22:47:29",0,"b5eaa5b6197aede65542a2563368c5c5","b5eaa5b6197aede65542a2563368c5c5","b5eaa5b6197aede65542a2563368c5c5",3.5,1,1,0,1,0,0,3.5,3.5,14,3.5,3.5,3.5,3.5,2,1,"04/1990","01/2012",5,3,5,2,5,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,NA,"The environmental impacts of the product",NA,NA,10,6,7,"Wyoming",1,3,NA,1990,1,3
0.87378640776699,"2016-06-24 01:08:44","2016-06-24 01:19:00",0,"abfb7d6d76a8349218d6b51ad596b89e","abfb7d6d76a8349218d6b51ad596b89e","abfb7d6d76a8349218d6b51ad596b89e",3.5,3.5,3.5,1,0,0,0,3.5,0,1,0,1,0,3.5,6,1,"10/15/2015","10/22/2015",4,4,6,1,7,3,4,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,1,5,"Nevada",1,2,NA,1983,8,8
0.87378640776699,"2016-06-24 02:51:42","2016-06-24 03:05:42",0,"78ba94b977fc4918c6c876d421d8c984","78ba94b977fc4918c6c876d421d8c984","78ba94b977fc4918c6c876d421d8c984",14,3.5,1,0,1,1,1,14,1,3.5,1,1,1,14,4,1,"11/08","03/09",7,7,5,1,5,4,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,1,7,"Texas",0,3,NA,1987,0,7.5
0.87378640776699,"2016-06-23 23:08:54","2016-06-23 23:14:56",0,"01c12bfad76decb7c71d0a90bd7ebeed","01c12bfad76decb7c71d0a90bd7ebeed","01c12bfad76decb7c71d0a90bd7ebeed",14,3.5,1,3.5,3.5,1,0,3.5,14,14,14,14,14,3.5,6,1,"03/2015","05/2015",7,4,5,2,2,3,3,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,3,5,"Maryland",1,5,NA,1991,1,12.5
0.87378640776699,"2016-06-24 12:24:16","2016-06-24 13:04:21",0,"b4772b43c4d146d6619f01f50116a275","b4772b43c4d146d6619f01f50116a275","b4772b43c4d146d6619f01f50116a275",3.5,3.5,3.5,3.5,0,1,0,3.5,1,3.5,3.5,3.5,0,3.5,3,0,NA,NA,6,1,7,1,6,6,7,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,"Other (please specify):","Organic",10,5,7,"North Carolina",1,4,"Associates Degree",1980,3,11.5
0.87378640776699,"2016-06-24 12:55:38","2016-06-24 13:05:55",0,"b9b4530a9f011a0db5e2651070388a02","b9b4530a9f011a0db5e2651070388a02","b9b4530a9f011a0db5e2651070388a02",3.5,3.5,1,3.5,1,1,0,3.5,28,14,28,3.5,1,3.5,4,1,"04/2012","08/2012",5,4,6,4,4,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,10,6,6,"Maryland",0,5,NA,1963,5,10
0.87378640776699,"2016-06-23 23:57:05","2016-06-24 00:03:43",0,"7c8697d04604edeb352596083033af5e","7c8697d04604edeb352596083033af5e","7c8697d04604edeb352596083033af5e",3.5,3.5,3.5,3.5,0,0,1,3.5,14,14,3.5,14,1,3.5,6,1,"01/01/2003","01/01/2005",4,4,5,2,2,1,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,9,1,2,"New York",0,5,NA,1991,2,11.5
0.87378640776699,"2016-06-24 14:35:51","2016-06-24 15:36:28",0,"9fe0997686de7fd1648f10b03e067ebf","9fe0997686de7fd1648f10b03e067ebf","9fe0997686de7fd1648f10b03e067ebf",14,3.5,3.5,1,1,3.5,0,3.5,3.5,14,1,1,0,28,4,1,"08/1994","10/1996",6,3,7,1,7,4,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,3,6,"Oregon",1,3,NA,1975,0,12.5
0.87378640776699,"2016-06-24 17:50:03","2016-06-24 17:56:49",0,"98c91043a2160f586cb565d15bdf0492","98c91043a2160f586cb565d15bdf0492","98c91043a2160f586cb565d15bdf0492",3.5,3.5,3.5,1,0,1,0,1,14,14,3.5,3.5,1,14,5,1,"01/2015","01/2016",7,3,6,1,7,5,7,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,6,7,"Pennsylvania",1,5,NA,1988,7,9
0.87378640776699,"2016-06-24 03:41:03","2016-06-24 03:51:20",0,"974cbe9e4408eaf2715f0083561bee26","974cbe9e4408eaf2715f0083561bee26","974cbe9e4408eaf2715f0083561bee26",3.5,3.5,3.5,1,1,3.5,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,5,1,"03/2016","04/2016",6,3,5,2,4,4,5,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,7,2,5,"Missouri",0,3,NA,1997,0,13.5
0.87378640776699,"2016-06-24 21:28:44","2016-06-24 21:34:19",0,"06af4d2833ed525272cb69239f63c2e6","06af4d2833ed525272cb69239f63c2e6","06af4d2833ed525272cb69239f63c2e6",14,3.5,0,3.5,1,3.5,1,14,14,14,3.5,3.5,0,14,6,1,"01/1980","01/1990",4,4,6,3,6,4,6,NA,"Nutritional content of the product",NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,7,5,6,"Wisconsin",1,7,NA,1962,0,12.5
0.87378640776699,"2016-06-24 09:30:03","2016-06-24 09:35:26",0,"d89a995c8ae38d551bc454e0e8b4e2c1","d89a995c8ae38d551bc454e0e8b4e2c1","d89a995c8ae38d551bc454e0e8b4e2c1",3.5,1,0,1,1,1,3.5,3.5,3.5,14,1,3.5,3.5,14,3,1,"03/2005","03/2013",5,4,5,3,5,5,4,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,7,5,6,"California",1,2,NA,1988,1,7.5
0.87378640776699,"2016-06-24 07:02:23","2016-06-24 08:13:11",0,"40fa6392ec4f7eb82397c43094299602","40fa6392ec4f7eb82397c43094299602","40fa6392ec4f7eb82397c43094299602",1,0,0,3.5,0,1,0,0,3.5,14,3.5,3.5,3.5,1,2,1,"1/01/2016","05/01/2016",6,1,6,2,5,5,7,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,6,7,"Michigan",0,5,NA,1988,0,4.5
0.87378640776699,"2016-06-24 21:48:22","2016-06-24 21:55:04",0,"2e7b2bbf48551b1dc105b6239197880f","2e7b2bbf48551b1dc105b6239197880f","2e7b2bbf48551b1dc105b6239197880f",14,3.5,0,1,1,3.5,0,14,14,14,1,14,0,1,6,1,"June 1998","June 1999",4,4,5,2,3,5,6,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,1,3,"Kansas",1,3,NA,1952,1,9
0.87378640776699,"2016-06-24 10:03:45","2016-06-24 19:38:54",0,"b5671a1c5a40b87d2b3690c2fe0bc571","b5671a1c5a40b87d2b3690c2fe0bc571","b5671a1c5a40b87d2b3690c2fe0bc571",14,3.5,1,0,1,3.5,0,1,3.5,14,1,1,0,14,5,1,"06/1994","03/1995",5,4,6,2,7,6,6,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,7,3,4,"Pennsylvania",1,3,NA,1979,0,9
0.87378640776699,"2016-06-24 10:05:17","2016-06-24 10:11:42",0,"af240dcebc7f741219ac1a1ca2aea40d","af240dcebc7f741219ac1a1ca2aea40d","af240dcebc7f741219ac1a1ca2aea40d",28,3.5,1,0,0,1,0,14,14,14,1,3.5,1,14,6,1,"03/2012","06/2012",5,4,3,5,5,3,1,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,6,5,7,"Missouri",1,5,NA,1977,10,5.5
0.87378640776699,"2016-06-24 10:19:13","2016-06-24 10:24:27",0,"f24fd5246b471eb70d76d3009284e1bf","f24fd5246b471eb70d76d3009284e1bf","f24fd5246b471eb70d76d3009284e1bf",3.5,3.5,1,3.5,1,3.5,3.5,3.5,3.5,3.5,1,1,0,3.5,4,1,"02/2002","04/2002",4,4,5,2,5,2,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,7,2,5,"Massachusetts",0,5,NA,1953,5,16
0.87378640776699,"2016-06-24 11:59:20","2016-06-24 12:04:58",0,"1035f4015e50d9566e01a2154444b20c","1035f4015e50d9566e01a2154444b20c","1035f4015e50d9566e01a2154444b20c",3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,14,28,14,14,1,14,6,1,"05/2000","06/2007",5,4,5,2,4,4,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,8,5,6,"Maryland",1,3,NA,1985,2,18.5
0.87378640776699,"2016-06-24 12:34:34","2016-06-24 12:40:21",0,"b736dd2aa0714e3ba5ad3ab5eedac75a","b736dd2aa0714e3ba5ad3ab5eedac75a","b736dd2aa0714e3ba5ad3ab5eedac75a",3.5,3.5,1,3.5,1,1,0,3.5,14,14,3.5,3.5,3.5,3.5,5,1,"06/2016","06/2016",5,2,5,2,6,6,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,2,6,"Pennsylvania",1,2,NA,1948,3,10
0.87378640776699,"2016-06-24 13:55:23","2016-06-24 14:02:23",0,"090eeb3386966f91aec162e4a5e0ec18","090eeb3386966f91aec162e4a5e0ec18","090eeb3386966f91aec162e4a5e0ec18",14,3.5,1,1,3.5,3.5,1,3.5,3.5,3.5,1,3.5,1,3.5,5,1,"10/2015","5/2016",6,2,6,2,7,5,6,"Price of the product",NA,NA,NA,NA,"The environmental impacts of the product",NA,NA,7,1,5,"Texas",1,5,NA,1994,2,13.5
0.87378640776699,"2016-06-24 15:32:46","2016-06-24 15:37:35",0,"7cf1324b1b06fc0fa628416e562c2532","7cf1324b1b06fc0fa628416e562c2532","7cf1324b1b06fc0fa628416e562c2532",14,3.5,3.5,3.5,0,3.5,0,3.5,14,14,3.5,1,0,1,6,1,"01/01/2016","03/25/2016",6,2,6,2,6,7,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,3,5,"Pennsylvania",1,7,NA,1987,5,14
0.87378640776699,"2016-06-24 18:17:32","2016-06-24 18:21:43",0,"1bdac4426a989e24aa1aadb065cb1447","1bdac4426a989e24aa1aadb065cb1447","1bdac4426a989e24aa1aadb065cb1447",14,3.5,1,1,3.5,3.5,1,14,14,14,1,3.5,0,28,6,1,"06/2011","08/2013",6,2,2,2,6,5,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,10,2,3,"California",1,3,NA,1989,0,13.5
0.87378640776699,"2016-06-24 19:46:21","2016-06-24 19:57:45",0,"8f41060204cf65ff4afa601c4245ce9c","8f41060204cf65ff4afa601c4245ce9c","8f41060204cf65ff4afa601c4245ce9c",3.5,3.5,1,1,3.5,3.5,1,3.5,14,14,14,14,1,14,5,1,"02/2016","03/2016",5,3,5,2,6,5,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,8,5,7,"California",0,2,NA,1972,2,13.5
0.87378640776699,"2016-06-24 18:19:00","2016-06-24 18:31:16",0,"1fe12dde2acf3f4023d3fbc389097163","1fe12dde2acf3f4023d3fbc389097163","1fe12dde2acf3f4023d3fbc389097163",14,3.5,3.5,1,1,1,0,3.5,28,14,3.5,1,0,14,6,1,"11/2005","10/2014",6,4,7,1,5,2,4,"Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Massachusetts",1,5,NA,1986,3,10
0.87378640776699,"2016-06-24 19:31:02","2016-06-24 19:34:58",0,"7479dc31e71072d0066dbb3e7b0d4123","7479dc31e71072d0066dbb3e7b0d4123","7479dc31e71072d0066dbb3e7b0d4123",14,0,1,1,0,1,0,3.5,28,14,3.5,1,0,14,3,1,"1/1/2009","6/1/2016",5,2,6,2,5,5,6,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,10,6,6,"Virginia",1,5,NA,1966,5,3
0.87378640776699,"2016-06-24 22:20:20","2016-06-24 22:26:25",0,"b70602f274ad034096eeb38938b1bf13","b70602f274ad034096eeb38938b1bf13","b70602f274ad034096eeb38938b1bf13",14,3.5,3.5,3.5,3.5,3.5,3.5,3.5,14,3.5,1,3.5,0,14,6,1,"07/1979","15/1980",4,4,4,4,3,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,1,2,"West Virginia",1,6,NA,1955,4,21
0.864077669902913,"2016-06-24 02:02:48","2016-06-24 02:10:27",0,"f82e8023614b6522a5027656f62a991d","f82e8023614b6522a5027656f62a991d","f82e8023614b6522a5027656f62a991d",1,0,0,0,0,1,0,0,1,14,0,3.5,3.5,14,2,1,"10/2015",NA,5,5,6,2,6,4,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,2,5,"California",0,2,NA,1990,0,1
0.864077669902913,"2016-06-23 13:50:36","2016-06-23 14:04:29",0,"b53fd944d232ee048d81bd0b00f82a5d","b53fd944d232ee048d81bd0b00f82a5d","b53fd944d232ee048d81bd0b00f82a5d",1,1,0,1,0,0,0,1,28,28,3.5,3.5,1,3.5,2,1,"2/1/2015",NA,6,1,7,1,7,6,7,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,10,7,7,"North Carolina",1,6,NA,1980,1,2
0.864077669902913,"2016-06-23 15:37:22","2016-06-23 15:40:57",0,"7e1b3a0c0e905452bc5410a7e37e897c","7e1b3a0c0e905452bc5410a7e37e897c","7e1b3a0c0e905452bc5410a7e37e897c",0,0,0,0,0,0,0,0,28,28,3.5,14,3.5,3.5,1,1,"9/01/2014",NA,4,4,6,2,6,5,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Colorado",1,3,NA,1995,1,0
0.864077669902913,"2016-06-23 14:09:28","2016-06-23 14:18:51",0,"c36aad2d5a2417a9f75ab17521ddbf9a","c36aad2d5a2417a9f75ab17521ddbf9a","c36aad2d5a2417a9f75ab17521ddbf9a",28,0,0,0,0,0,0,1,14,28,3.5,14,0,28,1,1,"04/1980",NA,7,1,2,6,1,7,7,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,7,7,"Massachusetts",1,7,NA,1977,4,0
0.864077669902913,"2016-06-23 14:50:25","2016-06-23 14:54:23",0,"192b2f019535ee6b5db49040a83c4953","192b2f019535ee6b5db49040a83c4953","192b2f019535ee6b5db49040a83c4953",0,0,0,0,0,0,0,0,0,28,1,3.5,0,28,1,1,"02/2016",NA,7,1,7,1,7,3,7,NA,NA,NA,NA,NA,NA,"Other (please specify):","Choose not to purchase",10,7,7,"Utah",NA,6,NA,1965,9,0
0.864077669902913,"2016-06-23 14:19:34","2016-06-23 15:19:16",0,"73e49101729a903b2d207180d6bf422a","73e49101729a903b2d207180d6bf422a","73e49101729a903b2d207180d6bf422a",3.5,3.5,3.5,3.5,3.5,3.5,1,14,3.5,14,3.5,3.5,14,14,6,1,"10/2004","06/2005",5,4,2,2,3,3,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,NA,3,5,"Illinois",1,5,NA,1984,5,18.5
0.864077669902913,"2016-06-23 16:00:29","2016-06-23 16:45:05",0,"d02f3936227f6b9721a45e399fd63eb6","d02f3936227f6b9721a45e399fd63eb6","d02f3936227f6b9721a45e399fd63eb6",3.5,14,0,14,3.5,3.5,14,3.5,0,3.5,1,1,1,3.5,6,1,"03/2015","04/2015",4,4,2,2,2,2,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,NA,4,5,"Florida",0,3,NA,1987,0,49
0.864077669902913,"2016-06-23 16:11:05","2016-06-23 16:16:12",0,"cf72dc2c8fd907f39d273c56de3ea10c","cf72dc2c8fd907f39d273c56de3ea10c","cf72dc2c8fd907f39d273c56de3ea10c",3.5,3.5,1,1,1,3.5,1,3.5,14,14,1,3.5,0,14,6,1,"10/2004","06/2005",4,3,4,3,1,4,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,NA,1,3,"Missouri",1,5,NA,1986,2,11
0.864077669902913,"2016-06-23 16:49:24","2016-06-23 16:56:16",0,"925b9cf952e7dfb8c3769749f524e294","925b9cf952e7dfb8c3769749f524e294","925b9cf952e7dfb8c3769749f524e294",14,0,0,0,0,0,0,14,1,14,1,14,1,14,1,1,"03/2013",NA,5,4,7,1,7,7,7,NA,NA,NA,NA,NA,NA,"Other (please specify):","I don't buy meat",10,7,7,"South Carolina",1,3,NA,1990,1,0
0.864077669902913,"2016-06-23 20:18:57","2016-06-24 01:44:29",0,"9e961375a441cd9eef0ab09bb0d348ca","9e961375a441cd9eef0ab09bb0d348ca","9e961375a441cd9eef0ab09bb0d348ca",0,0,0,0,0,0,0,0,3.5,3.5,3.5,14,3.5,14,1,1,"01/2015",NA,5,4,7,1,7,7,7,NA,NA,NA,NA,NA,NA,"Other (please specify):","I don't buy these things",10,7,7,"Ohio",0,5,NA,1985,0,0
0.864077669902913,"2016-06-23 20:46:01","2016-06-23 21:22:55",0,"9074f695a8e0a64a5f10799c72661260","9074f695a8e0a64a5f10799c72661260","9074f695a8e0a64a5f10799c72661260",14,3.5,3.5,3.5,1,1,1,3.5,1,28,14,1,0,3.5,6,1,"07/1991","05/1999",4,4,3,3,5,3,5,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,NA,"The environmental impacts of the product",NA,NA,NA,2,5,"California",0,7,NA,1967,10,13.5
0.864077669902913,"2016-06-23 20:27:28","2016-06-23 20:33:52",0,"bf9d59e9c932587194bebe6eb0eb6623","bf9d59e9c932587194bebe6eb0eb6623","bf9d59e9c932587194bebe6eb0eb6623",3.5,3.5,3.5,1,0,3.5,0,1,3.5,1,1,3.5,0,3.5,3,0,NA,NA,5,4,2,3,2,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,8,3,4,"Kentucky",1,4,"Associate",1990,3,11.5
0.864077669902913,"2016-06-23 20:26:42","2016-06-23 20:34:02",0,"868d2a2e2c17740445fd2a85ed1936d5","868d2a2e2c17740445fd2a85ed1936d5","868d2a2e2c17740445fd2a85ed1936d5",3.5,3.5,1,3.5,3.5,3.5,1,3.5,14,14,1,3.5,1,3.5,6,1,"06/1996","07/1997",6,4,4,3,3,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,NA,3,6,"Missouri",1,5,NA,1983,2,16
0.864077669902913,"2016-06-23 22:01:46","2016-06-23 22:11:53",0,"d8d9c1d42ca000c5e9cc864db900f6c6","d8d9c1d42ca000c5e9cc864db900f6c6","d8d9c1d42ca000c5e9cc864db900f6c6",3.5,14,1,3.5,0,3.5,0,3.5,3.5,3.5,3.5,0,0,3.5,6,0,NA,NA,7,3,6,2,4,2,7,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,1,5,"Louisiana",1,4,"Technical College Degree",1983,4,22
0.864077669902913,"2016-06-23 23:58:04","2016-06-24 00:10:14",0,"eb4216b92ee771c9ac5eef3eec9e96ae","eb4216b92ee771c9ac5eef3eec9e96ae","eb4216b92ee771c9ac5eef3eec9e96ae",0,0,0,0,0,0,0,0,14,14,3.5,14,3.5,14,1,1,"10/2013",NA,4,4,7,1,5,3,5,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,6,7,4,"Washington",0,3,NA,1986,3,0
0.864077669902913,"2016-06-24 09:05:39","2016-06-24 09:13:11",0,"ac044710acbda40326f4a0a61d2fa526","ac044710acbda40326f4a0a61d2fa526","ac044710acbda40326f4a0a61d2fa526",14,0,0,0,0,0,0,0,14,3.5,14,14,0,14,1,1,"1/1/1980",NA,4,4,7,1,2,5,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,7,7,"California",1,6,NA,1976,10,0
0.864077669902913,"2016-06-24 11:16:27","2016-06-24 11:20:15",0,"3d1e479f264d0fe50541fc7068ddc920","3d1e479f264d0fe50541fc7068ddc920","3d1e479f264d0fe50541fc7068ddc920",14,3.5,1,1,1,3.5,0,3.5,0,14,3.5,0,0,0,6,1,"April 2001","January 2011",5,4,5,3,5,5,3,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,NA,1,2,"Pennsylvania",1,5,NA,1978,2,10
0.864077669902913,"2016-06-23 22:43:03","2016-06-23 22:50:07",0,"56df125b25cf8ab44abf0d37dcfdc6ac","56df125b25cf8ab44abf0d37dcfdc6ac","56df125b25cf8ab44abf0d37dcfdc6ac",1,3.5,14,3.5,1,1,1,1,3.5,3.5,1,3.5,0,14,6,1,"01/01/1999",NA,5,4,5,5,4,5,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,2,6,"Illinois",1,5,NA,1961,0,24
0.864077669902913,"2016-06-23 22:51:09","2016-06-23 23:01:56",0,"07dacac890de0ce4429c244a7c0929da","07dacac890de0ce4429c244a7c0929da","07dacac890de0ce4429c244a7c0929da",14,0,0,0,0,0,0,14,28,14,14,3.5,0,28,1,1,"08/2013",NA,5,4,6,2,4,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,9,7,7,"South Carolina",NA,7,NA,1987,1,0
0.864077669902913,"2016-06-24 11:44:48","2016-06-24 11:49:03",0,"574d13a8f093b6ed20168110b8907cfd","574d13a8f093b6ed20168110b8907cfd","574d13a8f093b6ed20168110b8907cfd",14,14,3.5,1,0,1,0,3.5,3.5,14,1,1,0,14,6,1,"08/2008","06/2009",7,4,5,2,6,2,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,NA,3,5,"Georgia",1,3,NA,1992,1,19.5
0.864077669902913,"2016-06-24 00:28:50","2016-06-24 00:35:35",0,"208d5f45f487f8600b893ba0e1a01aec","208d5f45f487f8600b893ba0e1a01aec","208d5f45f487f8600b893ba0e1a01aec",3.5,0,0,1,0,0,0,1,3.5,3.5,3.5,3.5,1,3.5,3,1,"02/2001",NA,5,4,5,1,5,4,5,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,9,7,7,"Arizona",0,3,NA,1970,3,1
0.864077669902913,"2016-06-24 15:27:18","2016-06-24 15:32:02",0,"095cd1caa1039090c1b757fff30f32cb","095cd1caa1039090c1b757fff30f32cb","095cd1caa1039090c1b757fff30f32cb",0,0,0,0,0,0,0,1,28,14,14,3.5,3.5,14,1,1,"07/2012",NA,6,4,6,1,5,5,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Ohio",1,5,NA,1989,4,0
0.864077669902913,"2016-06-24 17:45:00","2016-06-24 17:48:39",0,"818ae51d12aa77d5033e5e9a380e209c","818ae51d12aa77d5033e5e9a380e209c","818ae51d12aa77d5033e5e9a380e209c",3.5,3.5,0,1,0,3.5,1,1,1,14,1,14,3.5,14,5,1,"05/2015","08/2015",6,1,5,3,5,7,5,NA,NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,6,2,5,"Tennessee",1,3,NA,1969,3,9
0.864077669902913,"2016-06-24 08:37:13","2016-06-24 08:41:23",0,"3f9cb8452af1209e95398c7b42ef030a","3f9cb8452af1209e95398c7b42ef030a","3f9cb8452af1209e95398c7b42ef030a",0,0,0,0,0,0,0,0,14,14,3.5,14,3.5,28,1,1,"01/2016",NA,6,4,7,1,7,5,7,NA,NA,NA,NA,NA,NA,"Other (please specify):","I do not purchase meat, eggs, or dairy.",10,7,1,"North Carolina",1,3,NA,1983,5,0
0.864077669902913,"2016-06-24 11:06:35","2016-06-24 11:11:34",0,"70efedc64abbf0c000443fdcfd287eac","70efedc64abbf0c000443fdcfd287eac","70efedc64abbf0c000443fdcfd287eac",28,0,0,0,0,0,0,3.5,3.5,14,1,14,14,28,1,1,"10/2011",NA,6,4,7,1,7,4,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,10,7,7,"Maryland",1,5,NA,1994,1,0
0.864077669902913,"2016-06-24 12:04:11","2016-06-24 12:09:34",0,"83b4fe6549965f9cca3e8f5a42a234b9","83b4fe6549965f9cca3e8f5a42a234b9","83b4fe6549965f9cca3e8f5a42a234b9",3.5,0,0,0,0,0,0,1,14,14,3.5,14,3.5,14,1,1,"06/2000",NA,5,4,5,2,6,5,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,7,7,"Oregon",0,5,NA,1968,3,0
0.864077669902913,"2016-06-24 11:13:17","2016-06-24 11:17:44",0,"3e042df90721e5c48839822c3fb46909","3e042df90721e5c48839822c3fb46909","3e042df90721e5c48839822c3fb46909",0,0,0,0,0,0,0,0,28,28,3.5,14,1,14,1,1,"08/2011",NA,5,4,6,1,5,6,6,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,10,7,7,"Kansas",1,5,NA,1990,2,0
0.864077669902913,"2016-06-24 16:35:23","2016-06-24 16:40:05",0,"87b3da75b1c95a088647bbe0160cc58c","87b3da75b1c95a088647bbe0160cc58c","87b3da75b1c95a088647bbe0160cc58c",14,0,0,0,0,0,0,3.5,14,14,1,3.5,3.5,14,2,1,"02/01/2016",NA,5,4,7,1,7,5,7,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,10,7,7,"California",1,6,NA,1990,3,0
